,date,title,summary
2596,2018.04.11.,[횡설수설/고미석]“엄마보다 높은 직책은 없다”,육군 장교 출신 헬리콥터 조종사였던 그는 2004년 이라크전에서 헬기가 격추되면서 두 다리를 절단하고 의족을 했다. 하지만 이에 굴하지 않고 2012년 일리노이주 연방 하원의원에 도전해 첫 아시아계 여성 하원의원으로...
2597,2018.04.11.,[특파원의 눈]막 오른 볼턴의 시대,"2003년 이라크 침공의 명분이었던 대량살상무기 은닉이 추후 ‘거짓’ 판명됐지만, 여전히 “합법적 군사행동”이라고 강변하는 모습에서 그의 성격을 유추할 수 있다. 볼턴은 우리에게도 낯설지 않다. 로널드 레이건부터..."
2598,2018.04.11.,“총리 안건” 사학스캔들 문건 또 폭로… 벼랑 끝 아베,여기에 방위성에서는 이라크 파병 자위대의 일일보고가 은폐됐던 사실이 잇따라 터져나오고 있다. 최근 지지율이 하락세를 면치 못하는 가운데 새로운 의혹이 잇따라 제기되면서 아베 총리에 대한 퇴진 압력이 더욱...
2599,2018.04.11.,중동의 화약고 시리아 일촉즉발‥국제유가 급등(종합),"세계 최대 석유 생산국인 사우디아라비아를 비롯해 이라크, 이란 등과 인접해있다. 또 시아파인 시리아 정부군은 같은 종파인 이란이 지원하고, 수니파인 반군은 수니파의 종주국인 사우디가 뒤를 봐준다. 여기에..."
2600,2018.04.10.,또 불거진 사학스캔들…총리 개입 문서 나와,내각 해산과 총선을 통해 아베 총리는 기사회생했으나 올 들어 불거진 모리토모학원 스캔들과 자위대의 이라크 파병 문서 은폐 사건 등으로 아베 내각은 다시 위기에 직면했다. NHK가 지난 6~8일 실시한 여론조사에서 아베...
2601,2018.04.10.,[만파식적] 화학무기,1980년부터 8년간 이라크가 이란에서 신경작용제와 겨자가스 등을 살포해 수천 명을 살해하고 약 100만명에게 피해를 입힐 수 있었던 것도 화학무기의 위험을 경고하는 단적인 예다. 하지만 모든 화학무기가 처음부터...
2602,2018.04.10.,"아베, 가케학원도 부당지원… 커지는 ‘사학스캔들’","[서울신문] ‘학부 신설 총리 안건’ 문서 발견아베 신조 캐리커처‘모리토모학원 관련 문서 조작’, ‘이라크 파병 자위대 일일보고 은폐’ 등 일본 아베 정권을 뒤흔드는 각종 파문이 꼬리를 물고 있는 가운데 또다시..."
2603,2018.04.10.,여군 출신 미 상원의원 ‘출산’으로 화제,중국계 태국인 어머니와 미국인 아버지 사이에서 태어난 더크워스 의원은 여성 최초이자 아시아계 최초의 미 육군 헬기 편대장으로 2004년 이라크전쟁에 참전했다. 그가 조종하던 블랙호크 헬기가 이라크군의 공격으로...
2604,2018.04.10.,‘판박이’ 화학무기 사태…지금은 러 지원 아사드 ‘승기’,러시아는 미국의 공습을 “제2의 이라크전”에 빗대며 강하게 비판했다. 당시 외신들은 미국의 공습으로 시리아 내전의 판도가 바뀔 것이라고 봤다. 트럼프 대통령이 아사드 정권을 끌어내리는 ‘레짐 체인지’에 나설...
2605,2018.04.10.,[WT논평] Africa is approaching a dangerous moment,이슬람국가가 이라크 및 시리아에서 압력을 받음에 따라 이 집단은 다른 여러 영토... 지난 3년 동안 국제사회가 이라크 및 시리아에서 이슬람국가 퇴치 전투에 초점을...
2606,2018.04.11.,[횡설수설/고미석]“엄마보다 높은 직책은 없다”,육군 장교 출신 헬리콥터 조종사였던 그는 2004년 이라크전에서 헬기가 격추되면서 두 다리를 절단하고 의족을 했다. 하지만 이에 굴하지 않고 2012년 일리노이주 연방 하원의원에 도전해 첫 아시아계 여성 하원의원으로...
2607,2018.04.11.,[특파원의 눈]막 오른 볼턴의 시대,"2003년 이라크 침공의 명분이었던 대량살상무기 은닉이 추후 ‘거짓’ 판명됐지만, 여전히 “합법적 군사행동”이라고 강변하는 모습에서 그의 성격을 유추할 수 있다. 볼턴은 우리에게도 낯설지 않다. 로널드 레이건부터..."
2608,2018.04.11.,“총리 안건” 사학스캔들 문건 또 폭로… 벼랑 끝 아베,여기에 방위성에서는 이라크 파병 자위대의 일일보고가 은폐됐던 사실이 잇따라 터져나오고 있다. 최근 지지율이 하락세를 면치 못하는 가운데 새로운 의혹이 잇따라 제기되면서 아베 총리에 대한 퇴진 압력이 더욱...
2609,2018.04.11.,중동의 화약고 시리아 일촉즉발‥국제유가 급등(종합),"세계 최대 석유 생산국인 사우디아라비아를 비롯해 이라크, 이란 등과 인접해있다. 또 시아파인 시리아 정부군은 같은 종파인 이란이 지원하고, 수니파인 반군은 수니파의 종주국인 사우디가 뒤를 봐준다. 여기에..."
2610,2018.04.10.,또 불거진 사학스캔들…총리 개입 문서 나와,내각 해산과 총선을 통해 아베 총리는 기사회생했으나 올 들어 불거진 모리토모학원 스캔들과 자위대의 이라크 파병 문서 은폐 사건 등으로 아베 내각은 다시 위기에 직면했다. NHK가 지난 6~8일 실시한 여론조사에서 아베...
2611,2018.04.10.,[만파식적] 화학무기,1980년부터 8년간 이라크가 이란에서 신경작용제와 겨자가스 등을 살포해 수천 명을 살해하고 약 100만명에게 피해를 입힐 수 있었던 것도 화학무기의 위험을 경고하는 단적인 예다. 하지만 모든 화학무기가 처음부터...
2612,2018.04.10.,"아베, 가케학원도 부당지원… 커지는 ‘사학스캔들’","[서울신문] ‘학부 신설 총리 안건’ 문서 발견아베 신조 캐리커처‘모리토모학원 관련 문서 조작’, ‘이라크 파병 자위대 일일보고 은폐’ 등 일본 아베 정권을 뒤흔드는 각종 파문이 꼬리를 물고 있는 가운데 또다시..."
2613,2018.04.10.,여군 출신 미 상원의원 ‘출산’으로 화제,중국계 태국인 어머니와 미국인 아버지 사이에서 태어난 더크워스 의원은 여성 최초이자 아시아계 최초의 미 육군 헬기 편대장으로 2004년 이라크전쟁에 참전했다. 그가 조종하던 블랙호크 헬기가 이라크군의 공격으로...
2614,2018.04.10.,‘판박이’ 화학무기 사태…지금은 러 지원 아사드 ‘승기’,러시아는 미국의 공습을 “제2의 이라크전”에 빗대며 강하게 비판했다. 당시 외신들은 미국의 공습으로 시리아 내전의 판도가 바뀔 것이라고 봤다. 트럼프 대통령이 아사드 정권을 끌어내리는 ‘레짐 체인지’에 나설...
2615,2018.04.10.,[WT논평] Africa is approaching a dangerous moment,이슬람국가가 이라크 및 시리아에서 압력을 받음에 따라 이 집단은 다른 여러 영토... 지난 3년 동안 국제사회가 이라크 및 시리아에서 이슬람국가 퇴치 전투에 초점을...
2616,2018.04.11.,[횡설수설/고미석]“엄마보다 높은 직책은 없다”,육군 장교 출신 헬리콥터 조종사였던 그는 2004년 이라크전에서 헬기가 격추되면서 두 다리를 절단하고 의족을 했다. 하지만 이에 굴하지 않고 2012년 일리노이주 연방 하원의원에 도전해 첫 아시아계 여성 하원의원으로...
2617,2018.04.11.,[특파원의 눈]막 오른 볼턴의 시대,"2003년 이라크 침공의 명분이었던 대량살상무기 은닉이 추후 ‘거짓’ 판명됐지만, 여전히 “합법적 군사행동”이라고 강변하는 모습에서 그의 성격을 유추할 수 있다. 볼턴은 우리에게도 낯설지 않다. 로널드 레이건부터..."
2618,2018.04.11.,“총리 안건” 사학스캔들 문건 또 폭로… 벼랑 끝 아베,여기에 방위성에서는 이라크 파병 자위대의 일일보고가 은폐됐던 사실이 잇따라 터져나오고 있다. 최근 지지율이 하락세를 면치 못하는 가운데 새로운 의혹이 잇따라 제기되면서 아베 총리에 대한 퇴진 압력이 더욱...
2619,2018.04.11.,중동의 화약고 시리아 일촉즉발‥국제유가 급등(종합),"세계 최대 석유 생산국인 사우디아라비아를 비롯해 이라크, 이란 등과 인접해있다. 또 시아파인 시리아 정부군은 같은 종파인 이란이 지원하고, 수니파인 반군은 수니파의 종주국인 사우디가 뒤를 봐준다. 여기에..."
2620,2018.04.10.,또 불거진 사학스캔들…총리 개입 문서 나와,내각 해산과 총선을 통해 아베 총리는 기사회생했으나 올 들어 불거진 모리토모학원 스캔들과 자위대의 이라크 파병 문서 은폐 사건 등으로 아베 내각은 다시 위기에 직면했다. NHK가 지난 6~8일 실시한 여론조사에서 아베...
2621,2018.04.10.,[만파식적] 화학무기,1980년부터 8년간 이라크가 이란에서 신경작용제와 겨자가스 등을 살포해 수천 명을 살해하고 약 100만명에게 피해를 입힐 수 있었던 것도 화학무기의 위험을 경고하는 단적인 예다. 하지만 모든 화학무기가 처음부터...
2622,2018.04.10.,"아베, 가케학원도 부당지원… 커지는 ‘사학스캔들’","[서울신문] ‘학부 신설 총리 안건’ 문서 발견아베 신조 캐리커처‘모리토모학원 관련 문서 조작’, ‘이라크 파병 자위대 일일보고 은폐’ 등 일본 아베 정권을 뒤흔드는 각종 파문이 꼬리를 물고 있는 가운데 또다시..."
2623,2018.04.10.,여군 출신 미 상원의원 ‘출산’으로 화제,중국계 태국인 어머니와 미국인 아버지 사이에서 태어난 더크워스 의원은 여성 최초이자 아시아계 최초의 미 육군 헬기 편대장으로 2004년 이라크전쟁에 참전했다. 그가 조종하던 블랙호크 헬기가 이라크군의 공격으로...
2624,2018.04.10.,‘판박이’ 화학무기 사태…지금은 러 지원 아사드 ‘승기’,러시아는 미국의 공습을 “제2의 이라크전”에 빗대며 강하게 비판했다. 당시 외신들은 미국의 공습으로 시리아 내전의 판도가 바뀔 것이라고 봤다. 트럼프 대통령이 아사드 정권을 끌어내리는 ‘레짐 체인지’에 나설...
2625,2018.04.10.,[WT논평] Africa is approaching a dangerous moment,이슬람국가가 이라크 및 시리아에서 압력을 받음에 따라 이 집단은 다른 여러 영토... 지난 3년 동안 국제사회가 이라크 및 시리아에서 이슬람국가 퇴치 전투에 초점을...
2626,2018.04.11.,[횡설수설/고미석]“엄마보다 높은 직책은 없다”,육군 장교 출신 헬리콥터 조종사였던 그는 2004년 이라크전에서 헬기가 격추되면서 두 다리를 절단하고 의족을 했다. 하지만 이에 굴하지 않고 2012년 일리노이주 연방 하원의원에 도전해 첫 아시아계 여성 하원의원으로...
2627,2018.04.11.,[특파원의 눈]막 오른 볼턴의 시대,"2003년 이라크 침공의 명분이었던 대량살상무기 은닉이 추후 ‘거짓’ 판명됐지만, 여전히 “합법적 군사행동”이라고 강변하는 모습에서 그의 성격을 유추할 수 있다. 볼턴은 우리에게도 낯설지 않다. 로널드 레이건부터..."
2628,2018.04.11.,“총리 안건” 사학스캔들 문건 또 폭로… 벼랑 끝 아베,여기에 방위성에서는 이라크 파병 자위대의 일일보고가 은폐됐던 사실이 잇따라 터져나오고 있다. 최근 지지율이 하락세를 면치 못하는 가운데 새로운 의혹이 잇따라 제기되면서 아베 총리에 대한 퇴진 압력이 더욱...
2629,2018.04.11.,중동의 화약고 시리아 일촉즉발‥국제유가 급등(종합),"세계 최대 석유 생산국인 사우디아라비아를 비롯해 이라크, 이란 등과 인접해있다. 또 시아파인 시리아 정부군은 같은 종파인 이란이 지원하고, 수니파인 반군은 수니파의 종주국인 사우디가 뒤를 봐준다. 여기에..."
2630,2018.04.10.,또 불거진 사학스캔들…총리 개입 문서 나와,내각 해산과 총선을 통해 아베 총리는 기사회생했으나 올 들어 불거진 모리토모학원 스캔들과 자위대의 이라크 파병 문서 은폐 사건 등으로 아베 내각은 다시 위기에 직면했다. NHK가 지난 6~8일 실시한 여론조사에서 아베...
2631,2018.04.10.,[만파식적] 화학무기,1980년부터 8년간 이라크가 이란에서 신경작용제와 겨자가스 등을 살포해 수천 명을 살해하고 약 100만명에게 피해를 입힐 수 있었던 것도 화학무기의 위험을 경고하는 단적인 예다. 하지만 모든 화학무기가 처음부터...
2632,2018.04.10.,"아베, 가케학원도 부당지원… 커지는 ‘사학스캔들’","[서울신문] ‘학부 신설 총리 안건’ 문서 발견아베 신조 캐리커처‘모리토모학원 관련 문서 조작’, ‘이라크 파병 자위대 일일보고 은폐’ 등 일본 아베 정권을 뒤흔드는 각종 파문이 꼬리를 물고 있는 가운데 또다시..."
