,date,title,summary
3532,2019.10.10.,"[박성완의 이슈프리즘] 탈세계화, 어떻게 대응할 것인가",도널드 트럼프 미국 대통령처럼 ‘전형을 벗어난’ 국가 지도자들의 등장은 불확실성을 증폭시킨다.... 트럼프 대통령의 초기 감세정책은 기업 투자를 촉진해 경제에 활력을 불어넣었다. 그러나 ‘미국 우선주의’를...
3533,2019.10.10.,[일사일언] 25%를 위한 정치,이런 사태의 끝에는 지금까지 한 번도 본 적 없는 도널드 트럼프라는 대통령의 등장이 기다리고 있었다. 미국에만 국한된 것은 아닐 것이다. 세계 각국에 스트롱맨 지도자들이 출현하는 이유도 어쩌면 당파성을 자극하는...
3534,2019.10.10.,"터키軍, 쿠르드 공격 개시… 미군철수 재확인한 트럼프 ‘묵인’","트럼프 “美, 중동에 가지 말았어야… 터키는 IS 무조건 잡아라” 트윗 에르도안, 트럼프 트윗 공개 직후 “시리아서 ‘평화의 봄’ 작전” 선언 트럼프에 토사구팽 당한 쿠르드족, 시리아 정부와 손잡을 가능성 도널드..."
3535,2019.10.10.,국무부 이어 백악관도 ‘우크라이나 스캔들’ 조사 거부,도널드 트럼프 대통령에 대한 탄핵 조사에 협력하지 않겠다는 입장을 밝혔다. 민주당 주도로 의회가... 위해 트럼프 대통령과 행정부는 현재 상황에서 당파적이고 위헌적인 조사에 참여할 수 없다”고 주장했다. 시폴로니...
3536,2019.10.10.,트럼프와 쿠르드족[횡설수설/이철희],하지만 도널드 트럼프 행정부가 지난해 말 시리아에서 미군 철수를 시작하면서 쿠르드족은 토사구팽(토死狗烹)되는 처지에 놓였다. 트럼프 대통령은 최근엔 터키가 시리아 북부의 쿠르드족 폭격을 준비하자 이 지역...
3537,2019.10.10.,이수혁 주미대사 두달만에 아그레망 받아,그래서 일각에선 문정인 대통령통일외교안보특보가 주미대사로 거론되다가 도널드 트럼프 미국 행정부의 부정적 반응으로 무산된 데다 한일 군사정보보호협정(GSOMIA·지소미아) 파기에 따른 불협화음이 겹치면서 한미...
3538,2019.10.10.,"""똑같은 구호만 외치는 집회는 지루하다… 스마트하게 기획, 매번 업그레이드...","슐랩 의장은 워싱턴 정가에서 트럼프 대통령에게 막역하게 조언할 수 있는 인물로 꼽힌다. 그의 아내 머르시디즈 슐랩은 백악관 커뮤니케이션 최고자문역을 거쳐 트럼프 재선 캠프에 합류했다. 슐랩 의장은 ""대통령..."
3539,2019.10.10.,"터키, 쿠르드 공격 개시…트럼프 ""나쁜 생각""","도널드 트럼프 미국 대통령은 ""나쁜 생각""이라며 터키의 공격에 반대 입장을 밝혔다. 로이터통신에 따르면... 에르도안 대통령은 지난 6일 트럼프 대통령과의 통화에서 YPG의 주요 거점인 시리아 북동부 지역에 대한..."
3540,2019.10.10.,세계 경제 '빨간불' 켜졌는데…美中 무역협상은 난기류,도널드 트럼프 미국 대통령(왼쪽)과 시진핑 중국 국가주석(오른쪽)[AFP제공]◇‘인권’ 공세 시작한 美…협상 전부터 난기류 문제는 미·중 무역갈등이 더 격화하고 있다는 점이다. 미국 국무부는 8일 신장 지역에서...
3541,2019.10.10.,[목요일 아침에]집은 누가 지키나,5월 거의 모든 언론에는 신동빈 롯데그룹 회장이 도널드 트럼프 미국 대통령을 만난 사진이 실렸다. 트럼프 대통령이 취임 이후 백악관에서 국내 대기업 총수를 면담한 것은 이번이 처음이라는 부연설명이 붙었다. 이...
3542,2019.10.10.,"[박성완의 이슈프리즘] 탈세계화, 어떻게 대응할 것인가",도널드 트럼프 미국 대통령처럼 ‘전형을 벗어난’ 국가 지도자들의 등장은 불확실성을 증폭시킨다.... 트럼프 대통령의 초기 감세정책은 기업 투자를 촉진해 경제에 활력을 불어넣었다. 그러나 ‘미국 우선주의’를...
3543,2019.10.10.,[일사일언] 25%를 위한 정치,이런 사태의 끝에는 지금까지 한 번도 본 적 없는 도널드 트럼프라는 대통령의 등장이 기다리고 있었다. 미국에만 국한된 것은 아닐 것이다. 세계 각국에 스트롱맨 지도자들이 출현하는 이유도 어쩌면 당파성을 자극하는...
3544,2019.10.10.,"터키軍, 쿠르드 공격 개시… 미군철수 재확인한 트럼프 ‘묵인’","트럼프 “美, 중동에 가지 말았어야… 터키는 IS 무조건 잡아라” 트윗 에르도안, 트럼프 트윗 공개 직후 “시리아서 ‘평화의 봄’ 작전” 선언 트럼프에 토사구팽 당한 쿠르드족, 시리아 정부와 손잡을 가능성 도널드..."
3545,2019.10.10.,국무부 이어 백악관도 ‘우크라이나 스캔들’ 조사 거부,도널드 트럼프 대통령에 대한 탄핵 조사에 협력하지 않겠다는 입장을 밝혔다. 민주당 주도로 의회가... 위해 트럼프 대통령과 행정부는 현재 상황에서 당파적이고 위헌적인 조사에 참여할 수 없다”고 주장했다. 시폴로니...
3546,2019.10.10.,트럼프와 쿠르드족[횡설수설/이철희],하지만 도널드 트럼프 행정부가 지난해 말 시리아에서 미군 철수를 시작하면서 쿠르드족은 토사구팽(토死狗烹)되는 처지에 놓였다. 트럼프 대통령은 최근엔 터키가 시리아 북부의 쿠르드족 폭격을 준비하자 이 지역...
3547,2019.10.10.,이수혁 주미대사 두달만에 아그레망 받아,그래서 일각에선 문정인 대통령통일외교안보특보가 주미대사로 거론되다가 도널드 트럼프 미국 행정부의 부정적 반응으로 무산된 데다 한일 군사정보보호협정(GSOMIA·지소미아) 파기에 따른 불협화음이 겹치면서 한미...
3548,2019.10.10.,"""똑같은 구호만 외치는 집회는 지루하다… 스마트하게 기획, 매번 업그레이드...","슐랩 의장은 워싱턴 정가에서 트럼프 대통령에게 막역하게 조언할 수 있는 인물로 꼽힌다. 그의 아내 머르시디즈 슐랩은 백악관 커뮤니케이션 최고자문역을 거쳐 트럼프 재선 캠프에 합류했다. 슐랩 의장은 ""대통령..."
3549,2019.10.10.,"터키, 쿠르드 공격 개시…트럼프 ""나쁜 생각""","도널드 트럼프 미국 대통령은 ""나쁜 생각""이라며 터키의 공격에 반대 입장을 밝혔다. 로이터통신에 따르면... 에르도안 대통령은 지난 6일 트럼프 대통령과의 통화에서 YPG의 주요 거점인 시리아 북동부 지역에 대한..."
3550,2019.10.10.,세계 경제 '빨간불' 켜졌는데…美中 무역협상은 난기류,도널드 트럼프 미국 대통령(왼쪽)과 시진핑 중국 국가주석(오른쪽)[AFP제공]◇‘인권’ 공세 시작한 美…협상 전부터 난기류 문제는 미·중 무역갈등이 더 격화하고 있다는 점이다. 미국 국무부는 8일 신장 지역에서...
3551,2019.10.10.,[목요일 아침에]집은 누가 지키나,5월 거의 모든 언론에는 신동빈 롯데그룹 회장이 도널드 트럼프 미국 대통령을 만난 사진이 실렸다. 트럼프 대통령이 취임 이후 백악관에서 국내 대기업 총수를 면담한 것은 이번이 처음이라는 부연설명이 붙었다. 이...
3552,2019.10.10.,"[박성완의 이슈프리즘] 탈세계화, 어떻게 대응할 것인가",도널드 트럼프 미국 대통령처럼 ‘전형을 벗어난’ 국가 지도자들의 등장은 불확실성을 증폭시킨다.... 트럼프 대통령의 초기 감세정책은 기업 투자를 촉진해 경제에 활력을 불어넣었다. 그러나 ‘미국 우선주의’를...
3553,2019.10.10.,[일사일언] 25%를 위한 정치,이런 사태의 끝에는 지금까지 한 번도 본 적 없는 도널드 트럼프라는 대통령의 등장이 기다리고 있었다. 미국에만 국한된 것은 아닐 것이다. 세계 각국에 스트롱맨 지도자들이 출현하는 이유도 어쩌면 당파성을 자극하는...
3554,2019.10.10.,"터키軍, 쿠르드 공격 개시… 미군철수 재확인한 트럼프 ‘묵인’","트럼프 “美, 중동에 가지 말았어야… 터키는 IS 무조건 잡아라” 트윗 에르도안, 트럼프 트윗 공개 직후 “시리아서 ‘평화의 봄’ 작전” 선언 트럼프에 토사구팽 당한 쿠르드족, 시리아 정부와 손잡을 가능성 도널드..."
3555,2019.10.10.,국무부 이어 백악관도 ‘우크라이나 스캔들’ 조사 거부,도널드 트럼프 대통령에 대한 탄핵 조사에 협력하지 않겠다는 입장을 밝혔다. 민주당 주도로 의회가... 위해 트럼프 대통령과 행정부는 현재 상황에서 당파적이고 위헌적인 조사에 참여할 수 없다”고 주장했다. 시폴로니...
3556,2019.10.10.,트럼프와 쿠르드족[횡설수설/이철희],하지만 도널드 트럼프 행정부가 지난해 말 시리아에서 미군 철수를 시작하면서 쿠르드족은 토사구팽(토死狗烹)되는 처지에 놓였다. 트럼프 대통령은 최근엔 터키가 시리아 북부의 쿠르드족 폭격을 준비하자 이 지역...
3557,2019.10.10.,이수혁 주미대사 두달만에 아그레망 받아,그래서 일각에선 문정인 대통령통일외교안보특보가 주미대사로 거론되다가 도널드 트럼프 미국 행정부의 부정적 반응으로 무산된 데다 한일 군사정보보호협정(GSOMIA·지소미아) 파기에 따른 불협화음이 겹치면서 한미...
3558,2019.10.10.,"""똑같은 구호만 외치는 집회는 지루하다… 스마트하게 기획, 매번 업그레이드...","슐랩 의장은 워싱턴 정가에서 트럼프 대통령에게 막역하게 조언할 수 있는 인물로 꼽힌다. 그의 아내 머르시디즈 슐랩은 백악관 커뮤니케이션 최고자문역을 거쳐 트럼프 재선 캠프에 합류했다. 슐랩 의장은 ""대통령..."
3559,2019.10.10.,"터키, 쿠르드 공격 개시…트럼프 ""나쁜 생각""","도널드 트럼프 미국 대통령은 ""나쁜 생각""이라며 터키의 공격에 반대 입장을 밝혔다. 로이터통신에 따르면... 에르도안 대통령은 지난 6일 트럼프 대통령과의 통화에서 YPG의 주요 거점인 시리아 북동부 지역에 대한..."
3560,2019.10.10.,세계 경제 '빨간불' 켜졌는데…美中 무역협상은 난기류,도널드 트럼프 미국 대통령(왼쪽)과 시진핑 중국 국가주석(오른쪽)[AFP제공]◇‘인권’ 공세 시작한 美…협상 전부터 난기류 문제는 미·중 무역갈등이 더 격화하고 있다는 점이다. 미국 국무부는 8일 신장 지역에서...
3561,2019.10.10.,[목요일 아침에]집은 누가 지키나,5월 거의 모든 언론에는 신동빈 롯데그룹 회장이 도널드 트럼프 미국 대통령을 만난 사진이 실렸다. 트럼프 대통령이 취임 이후 백악관에서 국내 대기업 총수를 면담한 것은 이번이 처음이라는 부연설명이 붙었다. 이...
3562,2019.10.10.,"[박성완의 이슈프리즘] 탈세계화, 어떻게 대응할 것인가",도널드 트럼프 미국 대통령처럼 ‘전형을 벗어난’ 국가 지도자들의 등장은 불확실성을 증폭시킨다.... 트럼프 대통령의 초기 감세정책은 기업 투자를 촉진해 경제에 활력을 불어넣었다. 그러나 ‘미국 우선주의’를...
3563,2019.10.10.,[일사일언] 25%를 위한 정치,이런 사태의 끝에는 지금까지 한 번도 본 적 없는 도널드 트럼프라는 대통령의 등장이 기다리고 있었다. 미국에만 국한된 것은 아닐 것이다. 세계 각국에 스트롱맨 지도자들이 출현하는 이유도 어쩌면 당파성을 자극하는...
3564,2019.10.10.,"터키軍, 쿠르드 공격 개시… 미군철수 재확인한 트럼프 ‘묵인’","트럼프 “美, 중동에 가지 말았어야… 터키는 IS 무조건 잡아라” 트윗 에르도안, 트럼프 트윗 공개 직후 “시리아서 ‘평화의 봄’ 작전” 선언 트럼프에 토사구팽 당한 쿠르드족, 시리아 정부와 손잡을 가능성 도널드..."
3565,2019.10.10.,국무부 이어 백악관도 ‘우크라이나 스캔들’ 조사 거부,도널드 트럼프 대통령에 대한 탄핵 조사에 협력하지 않겠다는 입장을 밝혔다. 민주당 주도로 의회가... 위해 트럼프 대통령과 행정부는 현재 상황에서 당파적이고 위헌적인 조사에 참여할 수 없다”고 주장했다. 시폴로니...
3566,2019.10.10.,트럼프와 쿠르드족[횡설수설/이철희],하지만 도널드 트럼프 행정부가 지난해 말 시리아에서 미군 철수를 시작하면서 쿠르드족은 토사구팽(토死狗烹)되는 처지에 놓였다. 트럼프 대통령은 최근엔 터키가 시리아 북부의 쿠르드족 폭격을 준비하자 이 지역...
3567,2019.10.10.,이수혁 주미대사 두달만에 아그레망 받아,그래서 일각에선 문정인 대통령통일외교안보특보가 주미대사로 거론되다가 도널드 트럼프 미국 행정부의 부정적 반응으로 무산된 데다 한일 군사정보보호협정(GSOMIA·지소미아) 파기에 따른 불협화음이 겹치면서 한미...
3568,2019.10.10.,"""똑같은 구호만 외치는 집회는 지루하다… 스마트하게 기획, 매번 업그레이드...","슐랩 의장은 워싱턴 정가에서 트럼프 대통령에게 막역하게 조언할 수 있는 인물로 꼽힌다. 그의 아내 머르시디즈 슐랩은 백악관 커뮤니케이션 최고자문역을 거쳐 트럼프 재선 캠프에 합류했다. 슐랩 의장은 ""대통령..."
3569,2019.10.10.,"터키, 쿠르드 공격 개시…트럼프 ""나쁜 생각""","도널드 트럼프 미국 대통령은 ""나쁜 생각""이라며 터키의 공격에 반대 입장을 밝혔다. 로이터통신에 따르면... 에르도안 대통령은 지난 6일 트럼프 대통령과의 통화에서 YPG의 주요 거점인 시리아 북동부 지역에 대한..."
